% Ny a b nu datacount wallunits? ustar
% 97 -1 1 3.3333333333333335e-05 1 0 0.039825972784609691
% <uu> <uv> <uw> <vv> <vw> <ww> <utot> <utot-Ubase> Ubase
0.004747486896172104 0.0005673428222981396 0.0014491286085950167 0.00046239924689017199 2.0537610447253402e-05 0.00086415390284773786 0.68918667124616984 0.028466938264229118 0.66071973298194075
0.0047155548950180703 0.00056375441255859088 0.002433958445086423 0.0004660981635070186 6.8243831893553237e-06 0.00086273868566493004 0.69633969988256894 0.0049979833543532482 0.69134171652821574
0.0045520717115591358 0.00054006115747198152 0.0029688950542776401 0.000448842067745016 2.1320038994702631e-05 0.00083952635087900125 0.69917673715747497 -0.021967608312597794 0.72114434547007278
0.0043705839469850294 0.00051234930974532341 0.0028938551411150353 0.00043241680278891187 -6.8649735071727728e-07 0.00078295036049425666 0.70685121933717143 -0.043148781037828494 0.75000000037499992
0.0039884445425867332 0.00047423646309898294 0.0032957803386136691 0.00042857565601443255 -2.2319523078675255e-06 0.00080182434271651752 0.70941105847590258 -0.068374058422791081 0.77778511689869367
0.0037793194487578674 0.00044242635579247301 0.0031636336389551899 0.00042735768934662146 2.0063457849668867e-05 0.00075869282760744367 0.71624123070229295 -0.088139484204257768 0.80438071490655072
0.0034126487312958753 0.00041600686168660132 0.0035507438814410893 0.00042357994769145205 -5.3379602406896569e-06 0.00073254948142256672 0.71646051673439848 -0.1132123912304723 0.82967290796487081
0.0032780274546937438 0.00039856218432054535 0.0036824608881906003 0.00040984872576158493 -8.7076393759400622e-06 0.00071466248735099682 0.72303723329966985 -0.13051615772038069 0.85355339102005057
0.0029025379458180733 0.00038154216351107178 0.0028354312698602698 0.00042120150702396346 -7.2811208999202184e-06 0.0006787450653725377 0.72259891982502755 -0.15332098435242122 0.8759199041774488
0.0028940787751228214 0.00036630286553871106 0.0027825775186580059 0.00042386290283287107 -1.1431955847691861e-05 0.00066117906624322111 0.72872826430069348 -0.16794840629326246 0.89667667059395595
0.0025431812539766785 0.00032475012141140389 0.0025754312613420556 0.00043590516811704952 -1.264311069252532e-05 0.00062881282052765599 0.72880753622039018 -0.1869272703887499 0.91573480660914008
0.0024597896686431309 0.00031480319962181322 0.001941923529402695 0.00042501844572538508 -1.6256551078149874e-05 0.00063956048272611153 0.73399236949162083 -0.19902033286710497 0.9330127023587258
0.0021640579719467423 0.00027971728401864754 0.00089292577128309754 0.00042263004699664937 -1.7000462086635584e-05 0.00060523422305959647 0.73347091619117388 -0.21496545504938849 0.94843637124056235
0.0021160158579173194 0.00025697364310636527 5.9903571026807692e-05 0.00041315380537447385 -8.855002399340225e-06 0.00063451334849510784 0.7383951812448194 -0.22354458549179387 0.9619397667366133
0.0019083828084978105 0.00020815571953174564 -0.0011010560157770038 0.00041936386647143986 -1.4257318189379974e-05 0.00060573159902262803 0.73659110002710104 -0.23687396520718457 0.97346506523428555
0.0017425769391673507 0.00018879279136775818 -0.0020467039835845506 0.00040933526155649823 -6.4049552629086192e-06 0.00062227377858454895 0.74190088834668755 -0.24106202528932807 0.98296291363601562
0.001578299850219067 0.00015088937575881208 -0.0027071626778254368 0.00039934640173442532 -1.6739432137698008e-05 0.00063015122545873807 0.73978871037898752 -0.25060393031782402 0.99039264069681154
0.0013944342176397395 0.00012308311227772831 -0.0037169520619747317 0.00038073380724122521 -1.8159062324140098e-05 0.00065136657794348702 0.74420566383670583 -0.25151676734806055 0.99572243118476644
0.0012169869284701651 9.0620236257027122e-05 -0.0039582876813266154 0.00037579214893367866 -2.4206315177871162e-05 0.0006758128343513889 0.74284413251953652 -0.25608532959923008 0.99892946211876654
0.0010739533058017336 7.2033233281790769e-05 -0.0038743697269498258 0.00035882541610910524 -3.408415363656859e-05 0.00069494052095628604 0.74643120199270752 -0.25356879850729258 1.0000000005
0.00096952896315283255 3.4988423213056286e-05 -0.0039854001979134296 0.00035208024481290476 -4.177484640143935e-05 0.00068396418641986892 0.74381438009607725 -0.25511508202268923 0.99892946211876654
0.00083138306106755877 2.2782509229038765e-05 -0.0031596802764153921 0.00034222336398308852 -2.3383482802321298e-05 0.00069923941333167644 0.74691125306615813 -0.24881117811860837 0.99572243118476644
0.00076189465291087721 -1.2684818454273938e-05 -0.00284881217686455 0.00032497743220890804 -3.9157698613445134e-05 0.00072787701030363179 0.74398911724385963 -0.24640352345295194 0.99039264069681154
0.0007272422248166821 -1.7446887117444728e-05 -0.0024891739004806396 0.00031553247414019015 -4.6272990957476904e-05 0.00071647846516358093 0.74694808114626532 -0.2360148324897503 0.98296291363601562
0.00070152007960810892 -4.9579219097124708e-05 -0.0016852264174634212 0.00030270249546598006 -5.2356108846433926e-05 0.00068722599649680789 0.7427882370013239 -0.23067682823296159 0.97346506523428555
0.00065998326039129473 -4.9688038898807267e-05 -0.00083904503989039173 0.00030506521388734976 -5.6882597247006308e-05 0.00069786697257344745 0.74420998596145138 -0.21772978077516195 0.9619397667366133
0.00066174390566753338 -8.3140393755539344e-05 0.00033087041668601532 0.00029759368258646133 -5.0617619743378192e-05 0.0006767676775573402 0.73944471670905587 -0.20899165453150645 0.94843637124056235
0.00065594768525356617 -8.356023307538822e-05 0.0010362093372741474 0.00029887436962659807 -5.0296597337865926e-05 0.00067050623776149503 0.74008010560642834 -0.19293259675229746 0.9330127023587258
0.00072537805606998074 -0.00011761995389970316 0.001643956117699172 0.00029776342521692904 -5.0041862637296695e-05 0.00067968136841155887 0.73521402818489301 -0.18052077842424707 0.91573480660914008
0.00075616743167195022 -0.00012625018373675897 0.0027635671052428546 0.00030207381171321377 -5.0237152883727502e-05 0.00067441167413655168 0.73434663236182351 -0.16233003823213243 0.89667667059395595
0.00083029376002630162 -0.00015046326485819442 0.0032937767778499615 0.00030025084374454256 -4.6318859257491981e-05 0.00073242431940141674 0.72803026397347714 -0.14788964020397169 0.8759199041774488
0.00096962881773376974 -0.00017517372336258607 0.0035735686332318425 0.00031146376554898238 -3.7216673736622093e-05 0.00073173668988138799 0.7264646251288015 -0.12708876589124904 0.85355339102005057
0.0011213850417142179 -0.00021011653616608591 0.003442341503202228 0.0003088742053189115 -2.7508786507859622e-05 0.00068006672198332686 0.71931716423691883 -0.11035574372795201 0.82967290796487081
0.0013711424584111898 -0.00024319507162752605 0.003861403560614915 0.00032108150820800831 -2.8929763119895871e-05 0.00072725265925561316 0.71582333352747518 -0.088557381379075539 0.80438071490655072
0.0015575579817650453 -0.00027331202117319769 0.0040847900300876178 0.00035167783674334123 -1.8339880674188972e-05 0.00072798850362004275 0.70892823573176167 -0.068856881166931963 0.77778511689869367
0.001764449125273071 -0.00029724187135952225 0.0039179276301942196 0.00035853043660938159 -6.0853964477470675e-06 0.00077712309577269826 0.7051862847523932 -0.044813715622606713 0.75000000037499992
0.0020151654760178772 -0.00034057149462283321 0.0040492897980895157 0.00037146460751146887 2.426708767662504e-06 0.00079452116130827454 0.69668967807936422 -0.024454667390708576 0.72114434547007278
0.0022953765602620746 -0.00035868637177352433 0.0036417083241373563 0.00038519983481968085 -1.0747190194942028e-06 0.00078216627235195635 0.69083857491416334 -0.00050314161405245594 0.69134171652821574
0.0026986837197722768 -0.00040254413603956493 0.0037885619440286658 0.00039093110393391135 9.4621087174842256e-06 0.00076651810852567987 0.68284105058742295 0.022121317605482211 0.66071973298194075
0.0029150306193523323 -0.00043216951722382777 0.0029953989145179907 0.00040263739069914227 1.9349995988852174e-05 0.00077093947540679997 0.67681654681742232 0.047407023951457204 0.62940952286596508
0.003181502790310875 -0.00045926395158667004 0.0028068672369291653 0.00042394622983413357 1.6932381308128826e-05 0.00076574416732918919 0.66811410287809692 0.070568941571260188 0.59754516130683677
0.0033495561416713171 -0.00046536955665821408 0.0027991693952538537 0.00041806135851492224 3.1293960392343587e-05 0.0008032601924148889 0.65967628438162873 0.094413187988971373 0.56526309639265737
0.0036154821931446146 -0.00050215420888700046 0.0022798110560470855 0.00042033325383969189 2.2495464974253843e-05 0.00086231255106106446 0.64951102765754587 0.11680946277612357 0.53270156488142228
0.003912295865561688 -0.000541220081503175 0.0020634821303744965 0.00044141182074126136 2.0233841833202615e-05 0.00081836241003472015 0.64164395188398748 0.14164395163398744 0.50000000025000002
0.0039274688525500756 -0.00054312778118356371 0.001621510183087327 0.00045442061846793494 8.7208881873994839e-06 0.00089975290656936643 0.6304792784889498 0.16318084287037204 0.46729843561857776
0.0040710267957723145 -0.00054907493678791925 0.0019927773746820717 0.00047451527784316569 -9.125780643715167e-06 0.0009329239271736355 0.62135936404262937 0.18662245993528673 0.43473690410734267
0.0041511385002152013 -0.00054570353659581154 0.00155776277681124 0.00048628417331405936 -9.4113705347512922e-06 0.0009644762428753029 0.61068010633757563 0.20822526714441236 0.40245483919316327
0.0041292501201376508 -0.00057769035063946728 0.0011003204120319477 0.00050697800245695049 -8.4494208591892851e-06 0.0010081710698308308 0.60063611893874835 0.23004564130471347 0.37059047763403491
0.0041762220225064484 -0.00059149986638682762 0.00098865572613118856 0.00054398678760908439 -1.7726128736467995e-05 0.0010640585251623761 0.58858469232008592 0.24930442480202664 0.33928026751805929
0.0042017747421689844 -0.00059950160214354586 0.00043544049788694819 0.00056978598835196717 -2.4939549690899132e-05 0.0011206532848514702 0.57704393692951506 0.26838565295773076 0.3086582839717843
0.0042297619638465567 -0.00062261481338808352 0.00022052374511132337 0.0006063189781927911 -1.4718241173111665e-05 0.0012130285409111374 0.56477775812802666 0.28592210309809934 0.27885565502992726
0.0040921866648545024 -0.00063085090727553602 3.1927889533759295e-05 0.00062873363545727678 -5.1663824150326485e-06 0.0013369434732671439 0.55311239600518824 0.30311239588018818 0.25000000012500012
0.0042533251201415379 -0.00064969954439998289 -0.00012451481134225845 0.00065066461790625862 -9.7499275381265689e-06 0.0013130255835309551 0.54030848596518877 0.31809360236388234 0.22221488360130637
0.0039839260052821901 -0.00062037178136774957 -0.00071699088953724695 0.00067187219085708676 7.9752918473280824e-06 0.0013693599477974318 0.52772678863149702 0.33210750303804776 0.19561928559344927
0.0040149438946701088 -0.00066300843190325468 -0.00019651636693208055 0.00072051142371182156 -7.9480873430029946e-07 0.0014868083447067216 0.51455258960004047 0.34422549706491135 0.17032709253512918
0.0039728403211335972 -0.00066900581665352169 -0.00039875580310510324 0.00075586912516664414 -1.9888587692908075e-05 0.0015866835254049259 0.50102250906415269 0.35457589958420332 0.14644660947994942
0.0042197456517810428 -0.00070476993168859579 -0.00063450491220298235 0.00078830727781319359 -1.2726890946837436e-05 0.0016294639278282988 0.48882277649752803 0.36474268017497674 0.12408009632255129
0.0045662307117818046 -0.00069250286224733473 -0.00092168044547270552 0.00078283775268188707 -1.2139546981712203e-05 0.0017096306746394244 0.47727925540186433 0.37395592549582019 0.10332332990604415
0.0047333322188710947 -0.00067546786052370374 -0.0009217901648755683 0.00075519870737933436 3.7154446572956943e-06 0.0018791958558394828 0.46338783059602723 0.37912263670516727 0.084265193890859957
0.0053039324651172615 -0.00067439131792851629 -0.00070357447605936033 0.00069182040972680142 -9.4602871801705106e-06 0.0020136715342265925 0.4483205361698766 0.38133323802860231 0.066987298141274298
0.0062459924863862426 -0.00067064470830383114 -0.00050559338069694146 0.00058307636372058758 -2.0580204902283007e-05 0.0022836807195112979 0.43095352963326056 0.37938990037382281 0.051563629259437749
0.007684451657801461 -0.00064720741573436849 -6.1120541783118664e-05 0.00041825758361479419 -1.4295270777789281e-05 0.0024764494521181024 0.4071237285043155 0.36906349474092875 0.038060233763386742
0.01012030112761117 -0.00060430925033455346 -0.00010221773637107532 0.00022610963736109901 -5.8858011289471229e-06 0.0025613774191861442 0.37086757856243524 0.3443326432967207 0.026534935265714543
0.011563639497683353 -0.00045325070806766189 -0.0001915040146192022 7.9613193815069081e-05 4.845181355998571e-07 0.002363086234025169 0.30981469149636587 0.29277760463238151 0.017037086863984363
0.0077238572516299675 -0.00016472773484600041 -0.00020103346407019022 1.3749559688954682e-05 9.2074877663564427e-07 0.0014896775027661243 0.2090340406284259 0.19942668082523746 0.0096073598031884422
0.0019705959833378126 -1.7687386925426092e-05 -6.0662354875930728e-05 8.4310455534287876e-07 5.5779106605878439e-08 0.00047277986183158211 0.098565735305906982 0.094288165990673384 0.0042775693152335981
0.0001238679589811542 -2.6552594837828633e-07 -3.928293191567721e-06 4.4850489377346304e-09 -1.6048088080967079e-10 4.0306474900332326e-05 0.024772627447091612 0.023702089065858058 0.0010705383812335545
1.0847544125753212e-30 1.9796301733499391e-32 3.1447553748571967e-32 1.0373734961827324e-31 -1.2086655616232936e-33 2.4195323564934146e-31 -8.5001450322863548e-16 -9.6103680569115113e-16 1.1102230246251565e-16
